,cd_geocmu,data,ordem_dia,localidade,novos_obitos,MM7,variacao_per_MM7_14dias,tendencia_novos_obitos
12733,5219001,2020-08-27,66,SANCLERLÂNDIA,0,0,0,estavel
12734,5219100,2020-08-27,71,SANTA BÁRBARA DE GOIÁS,0,0,0,estavel
12735,5219209,2020-08-27,18,SANTA CRUZ DE GOIÁS,0,0,,
12736,5219308,2020-08-27,70,SANTA HELENA DE GOIÁS,1,0.29,-60,decrescente
12737,5219357,2020-08-27,34,SANTA ISABEL,0,0,0,estavel
12738,5219456,2020-08-27,44,SANTA RITA DO NOVO DESTINO,0,0.14,Inf,crescente
12739,5219506,2020-08-27,88,SANTA ROSA DE GOIÁS,0,0,0,estavel
12740,5219712,2020-08-27,71,SANTO ANTÔNIO DA BARRA,0,0,0,estavel
12741,5219738,2020-08-27,115,SANTO ANTÔNIO DE GOIÁS,0,0.14,Inf,crescente
12742,5219753,2020-08-27,107,SANTO ANTÔNIO DO DESCOBERTO,0,0,-100,decrescente
12743,5219902,2020-08-27,28,SÃO FRANCISCO DE GOIÁS,0,0,0,estavel
12744,5220009,2020-08-27,98,SÃO JOÃO D'ALIANÇA,0,0,0,estavel
12745,5220108,2020-08-27,68,SÃO LUÍS DE MONTES BELOS,0,0,0,estavel
12746,5220157,2020-08-27,24,SÃO LUIZ DO NORTE,0,0,0,estavel
12747,5220280,2020-08-27,18,SÃO PATRÍCIO,0,0.14,,
12748,5220405,2020-08-27,95,SÃO SIMÃO,0,0,0,estavel
12749,5220454,2020-08-27,115,SENADOR CANEDO,0,0,-100,decrescente
12750,5220603,2020-08-27,75,SILVÂNIA,0,0,0,estavel
12751,5220686,2020-08-27,9,SIMOLÂNDIA,0,0,,
12752,5221007,2020-08-27,54,TAQUARAL DE GOIÁS,0,0,0,estavel
12753,5221197,2020-08-27,77,TEREZÓPOLIS DE GOIÁS,0,0,-100,decrescente
12754,5221304,2020-08-27,32,TRÊS RANCHOS,0,0,0,estavel
12755,5221403,2020-08-27,108,TRINDADE,0,0.71,-16.67,decrescente
12756,5221502,2020-08-27,53,TURVÂNIA,0,0,0,estavel
12757,5221551,2020-08-27,65,TURVELÂNDIA,0,0,-100,decrescente
12758,5221601,2020-08-27,91,URUAÇU,0,0,-100,decrescente
12759,5221700,2020-08-27,38,URUANA,0,0.14,Inf,crescente
12760,5221858,2020-08-27,153,VALPARAÍSO DE GOIÁS,0,0.14,-83.33,decrescente
12761,5222005,2020-08-27,52,VIANÓPOLIS,0,0,0,estavel
12762,5222054,2020-08-27,85,VICENTINÓPOLIS,0,0,-100,decrescente
12763,5222302,2020-08-27,61,VILA PROPÍCIO,0,0,0,estavel
12764,52,2020-08-28,158,GOIÁS,10,14.86,-60.61,decrescente
12765,5200050,2020-08-28,56,ABADIA DE GOIÁS,0,0,0,estavel
12766,5200100,2020-08-28,76,ABADIÂNIA,0,0,0,estavel
12767,5200134,2020-08-28,80,ACREÚNA,0,0,0,estavel
12768,5200258,2020-08-28,126,ÁGUAS LINDAS DE GOIÁS,3,0.43,-40,decrescente
12769,5200308,2020-08-28,78,ALEXÂNIA,0,0,-100,decrescente
12770,5200506,2020-08-28,44,ALOÂNDIA,0,0,0,estavel
12771,5200555,2020-08-28,50,ALTO HORIZONTE,0,0,0,estavel
12772,5200803,2020-08-28,30,ALVORADA DO NORTE,0,0,0,estavel
12773,5200852,2020-08-28,74,AMERICANO DO BRASIL,0,0,0,estavel
12774,5201108,2020-08-28,127,ANÁPOLIS,1,1.14,-11.11,estavel
12775,5201207,2020-08-28,46,ANHANGUERA,0,0,0,estavel
12776,5201306,2020-08-28,45,ANICUNS,0,0,-100,decrescente
12777,5201405,2020-08-28,144,APARECIDA DE GOIÂNIA,1,1.71,-58.62,decrescente
12778,5201454,2020-08-28,81,APARECIDA DO RIO DOCE,0,0,0,estavel
12779,5201504,2020-08-28,21,APORÉ,0,0,-100,decrescente
12780,5201603,2020-08-28,19,ARAÇU,0,0,,
12781,5201702,2020-08-28,72,ARAGARÇAS,0,0,-100,decrescente
12782,5201801,2020-08-28,90,ARAGOIÂNIA,0,0,-100,decrescente
12783,5202155,2020-08-28,100,ARAGUAPAZ,0,0,0,estavel
12784,5202809,2020-08-28,53,AVELINÓPOLIS,0,0,0,estavel
12785,5203203,2020-08-28,19,BARRO ALTO,0,0,,
12786,5203302,2020-08-28,121,BELA VISTA DE GOIÁS,0,0,0,estavel
12787,5203401,2020-08-28,54,BOM JARDIM DE GOIÁS,0,0,0,estavel
12788,5203500,2020-08-28,59,BOM JESUS DE GOIÁS,0,0.14,Inf,crescente
12789,5203559,2020-08-28,82,BONFINÓPOLIS,0,0,-100,decrescente
12790,5203575,2020-08-28,51,BONÓPOLIS,0,0,0,estavel
12791,5203609,2020-08-28,34,BRAZABRANTES,0,0,0,estavel
12792,5203807,2020-08-28,31,BRITÂNIA,0,0,0,estavel
12793,5203906,2020-08-28,22,BURITI ALEGRE,0,0,-100,decrescente
12794,5203939,2020-08-28,25,BURITI DE GOIÁS,0,0,0,estavel
12795,5204003,2020-08-28,103,CABECEIRAS,0,0,0,estavel
12796,5204102,2020-08-28,61,CACHOEIRA ALTA,0,0,-100,decrescente
12797,5204300,2020-08-28,78,CAÇU,0,0.14,Inf,crescente
12798,5204409,2020-08-28,2,CAIAPÔNIA,0,,,
12799,5204508,2020-08-28,114,CALDAS NOVAS,0,0,-100,decrescente
12800,5204557,2020-08-28,19,CALDAZINHA,0,0,,
12801,5204607,2020-08-28,39,CAMPESTRE DE GOIÁS,0,0,0,estavel
12802,5204706,2020-08-28,45,CAMPINORTE,0,0,-100,decrescente
12803,5204854,2020-08-28,51,CAMPO LIMPO DE GOIÁS,0,0,0,estavel
12804,5204904,2020-08-28,121,CAMPOS BELOS,0,0,-100,decrescente
12805,5205000,2020-08-28,69,CARMO DO RIO VERDE,0,0,0,estavel
12806,5205059,2020-08-28,33,CASTELÂNDIA,0,0,0,estavel
12807,5205109,2020-08-28,98,CATALÃO,0,0.29,-66.67,decrescente
12808,5205208,2020-08-28,44,CATURAÍ,0,0,0,estavel
12809,5205406,2020-08-28,80,CERES,0,0,0,estavel
12810,5205455,2020-08-28,71,CEZARINA,0,0,-100,decrescente
12811,5205471,2020-08-28,54,CHAPADÃO DO CÉU,0,0,0,estavel
12812,5205497,2020-08-28,107,CIDADE OCIDENTAL,1,0.14,-75,decrescente
12813,5205513,2020-08-28,82,COCALZINHO DE GOIÁS,1,0.14,Inf,crescente
12814,5205521,2020-08-28,42,COLINAS DO SUL,0,0,0,estavel
12815,5205901,2020-08-28,135,CORUMBAÍBA,0,0,0,estavel
12816,5206206,2020-08-28,117,CRISTALINA,0,0.14,-75,decrescente
12817,5206305,2020-08-28,36,CRISTIANÓPOLIS,0,0,0,estavel
12818,5206404,2020-08-28,68,CRIXÁS,0,0,0,estavel
12819,5206602,2020-08-28,52,CUMARI,0,0,0,estavel
12820,5206800,2020-08-28,59,DAMOLÂNDIA,0,0,0,estavel
12821,5207253,2020-08-28,46,DOVERLÂNDIA,0,0,0,estavel
12822,5207402,2020-08-28,88,EDÉIA,0,0,0,estavel
12823,5207600,2020-08-28,47,FAZENDA NOVA,0,0,0,estavel
12824,5207808,2020-08-28,70,FIRMINÓPOLIS,0,0,0,estavel
12825,5207907,2020-08-28,61,FLORES DE GOIÁS,0,0,0,estavel
12826,5208004,2020-08-28,100,FORMOSA,0,0.57,100,crescente
12827,5208103,2020-08-28,33,FORMOSO,0,0,0,estavel
12828,5208152,2020-08-28,11,GAMELEIRA DE GOIÁS,0,0,,
12829,5208301,2020-08-28,66,DIVINÓPOLIS DE GOIÁS,0,0,0,estavel
12830,5208400,2020-08-28,81,GOIANÁPOLIS,0,0,0,estavel
12831,5208509,2020-08-28,149,GOIANDIRA,0,0,0,estavel
12832,5208608,2020-08-28,151,GOIANÉSIA,0,0.71,-16.67,decrescente
12833,5208707,2020-08-28,150,GOIÂNIA,3,4.86,-50.72,decrescente
12834,5208806,2020-08-28,101,GOIANIRA,0,0.14,-66.67,decrescente
12835,5208905,2020-08-28,55,CIDADE DE GOIÁS,0,0,-100,decrescente
12836,5209101,2020-08-28,113,GOIATUBA,0,0,-100,decrescente
12837,5209200,2020-08-28,65,GUAPÓ,0,0,0,estavel
12838,5209291,2020-08-28,87,GUARAÍTA,0,0,-100,decrescente
12839,5209606,2020-08-28,26,HEITORAÍ,0,0,0,estavel
12840,5209705,2020-08-28,116,HIDROLÂNDIA,0,0.14,-66.67,decrescente
12841,5209804,2020-08-28,43,HIDROLINA,0,0,0,estavel
12842,5209903,2020-08-28,72,IACIARA,0,0,-100,decrescente
12843,5209937,2020-08-28,54,INACIOLÂNDIA,0,0,-100,decrescente
12844,5209952,2020-08-28,53,INDIARA,0,0,-100,decrescente
12845,5210000,2020-08-28,76,INHUMAS,0,0.29,-50,decrescente
12846,5210109,2020-08-28,129,IPAMERI,0,0,-100,decrescente
12847,5210208,2020-08-28,121,IPORÁ,0,0,-100,decrescente
12848,5210307,2020-08-28,39,ISRAELÂNDIA,0,0,0,estavel
12849,5210406,2020-08-28,101,ITABERAÍ,0,0,-100,decrescente
12850,5210562,2020-08-28,67,ITAGUARI,0,0,0,estavel
12851,5210604,2020-08-28,42,ITAGUARU,0,0,0,estavel
12852,5210901,2020-08-28,60,ITAPACI,0,0,-100,decrescente
12853,5211008,2020-08-28,31,ITAPIRAPUÃ,0,0,-100,decrescente
12854,5211206,2020-08-28,68,ITAPURANGA,0,0,-100,decrescente
12855,5211305,2020-08-28,12,ITARUMÃ,0,0,,
12856,5211404,2020-08-28,55,ITAUÇU,0,0,0,estavel
12857,5211503,2020-08-28,110,ITUMBIARA,0,0.14,-75,decrescente
12858,5211701,2020-08-28,78,JANDAIA,0,0,0,estavel
12859,5211800,2020-08-28,91,JARAGUÁ,0,0,-100,decrescente
12860,5211909,2020-08-28,103,JATAÍ,0,0.43,-25,decrescente
12861,5212006,2020-08-28,44,JAUPACI,0,0,0,estavel
12862,5212105,2020-08-28,112,JOVIÂNIA,0,0,0,estavel
12863,5212204,2020-08-28,87,JUSSARA,0,0,0,estavel
12864,5212303,2020-08-28,67,LEOPOLDO DE BULHÕES,0,0,0,estavel
12865,5212501,2020-08-28,158,LUZIÂNIA,0,0,-100,decrescente
12866,5212600,2020-08-28,50,MAIRIPOTABA,0,0,0,estavel
12867,5212808,2020-08-28,118,MARA ROSA,0,0,0,estavel
12868,5213004,2020-08-28,96,MAURILÂNDIA,0,0,0,estavel
